strike,Call Price,Call IV,Call Volume,Put Price,Put IV,Put Volume,Straddle Cost (1SD),Call Delta,Call Gamma,Call Vega,Call Theta,Call Charm,Put Delta,Put Gamma,Put Vega,Put Theta,Put Charm,Time
547.0,24.77,0.5366257275390626,1.0,0.01,0.3437565625,1.0,24.78,0.9602,0.0053,2.5823,-0.7646,0.0011,-0.0032,0.0009,0.2945,-0.0504,0.0001,2025-03-25 15:27:38
548.0,26.6,0.5449264257812501,1.0,0.01,0.32813171874999997,1.0,26.610000000000003,0.9518,0.0061,3.0127,-0.8921,0.0013,-0.003,0.0009,0.2769,-0.0452,0.0001,2025-03-25 15:27:38
549.0,23.66,0.524418818359375,2.0,0.01,0.32031929687499994,35.0,23.67,0.9515,0.0064,3.0253,-0.8646,0.0012,-0.0034,0.0011,0.3107,-0.0495,0.0001,2025-03-25 15:27:38
550.0,24.74,0.48340360351562506,1.0,0.01,0.304694453125,186.0,24.75,0.9579,0.0062,2.7025,-0.7252,0.001,-0.0032,0.0011,0.2913,-0.0441,0.0001,2025-03-25 15:27:38
551.0,22.28,0.49023947265625006,3.0,0.01,0.29688203124999996,16.0,22.290000000000003,0.9486,0.0071,3.1673,-0.8477,0.0012,-0.0037,0.0012,0.3295,-0.0486,0.0001,2025-03-25 15:27:38
552.0,23.0,0.5625043750000001,10.0,0.01,0.28125718749999995,51.0,23.01,0.9137,0.0093,4.7296,-1.3989,0.0022,-0.0034,0.0012,0.3081,-0.0431,0.0001,2025-03-25 15:27:38
553.0,20.96,0.5742230078125,4.0,0.01,0.273444765625,55.0,20.970000000000002,0.8991,0.0102,5.3085,-1.5918,0.0025,-0.0039,0.0014,0.3519,-0.0478,0.0001,2025-03-25 15:27:38
554.0,21.33,0.42676354492187507,8.0,0.01,0.257819921875,12.0,21.34,0.9482,0.0083,3.1876,-0.752,0.0011,-0.0037,0.0014,0.3281,-0.042,0.0001,2025-03-25 15:27:38
555.0,20.8,1.0000000000000003e-05,53.0,0.01,0.2500075,786.0,20.810000000000002,1.0,0.0,0.0,-0.076,-0.0001,-0.0043,0.0017,0.3791,-0.047,0.0001,2025-03-25 15:27:38
556.0,18.79,1.0000000000000003e-05,14.0,0.01,0.23828886718749998,115.0,18.8,1.0,0.0,0.0,-0.0762,-0.0001,-0.0045,0.0018,0.395,-0.0467,0.0001,2025-03-25 15:27:38
557.0,17.47,1.0000000000000003e-05,8.0,0.01,0.22657023437499998,554.0,17.48,1.0,0.0,0.0,-0.0763,-0.0001,-0.0047,0.002,0.4129,-0.0464,0.0001,2025-03-25 15:27:38
558.0,16.36,1.0000000000000003e-05,125.0,0.01,0.2148516015625,380.0,16.37,1.0,0.0,0.0,-0.0764,-0.0001,-0.005,0.0022,0.4332,-0.0461,0.0001,2025-03-25 15:27:38
559.0,15.0,1.0000000000000003e-05,94.0,0.01,0.20313296874999998,8622.0,15.01,1.0,0.0,0.0,-0.0766,-0.0001,-0.0053,0.0025,0.4564,-0.0459,0.0001,2025-03-25 15:27:38
560.0,14.32,1.0000000000000003e-05,88.0,0.01,0.187508125,6132.0,14.33,1.0,0.0,0.0,-0.0767,-0.0001,-0.0048,0.0025,0.4224,-0.0392,0.0001,2025-03-25 15:27:38
561.0,13.17,1.0000000000000003e-05,22.0,0.01,0.1757894921875,3586.0,13.18,1.0,0.0,0.0,-0.0768,-0.0001,-0.0052,0.0028,0.4471,-0.0389,0.0001,2025-03-25 15:27:38
562.0,12.16,1.0000000000000003e-05,407.0,0.01,0.16407085937500002,7010.0,12.17,1.0,0.0,0.0,-0.077,-0.0001,-0.0055,0.0032,0.4764,-0.0386,0.0001,2025-03-25 15:27:38
563.0,11.08,1.0000000000000003e-05,142.0,0.01,0.15235222656250003,11469.0,11.09,1.0,0.0,0.0,-0.0771,-0.0001,-0.006,0.0037,0.5115,-0.0385,0.0001,2025-03-25 15:27:38
564.0,10.0,1.0000000000000003e-05,756.0,0.01,0.14063359375,12536.0,10.01,1.0,0.0,0.0,-0.0772,-0.0001,-0.0066,0.0044,0.5547,-0.0385,0.0001,2025-03-25 15:27:38
565.0,8.97,1.0000000000000003e-05,322.0,0.01,0.1289149609375,49366.0,8.98,1.0,0.0,0.0,-0.0774,-0.0001,-0.0073,0.0052,0.6087,-0.0387,0.0001,2025-03-25 15:27:38
566.0,7.95,1.0000000000000003e-05,383.0,0.01,0.12696185546875,36453.0,7.96,1.0,0.0,0.0,-0.0775,-0.0001,-0.0135,0.009,1.0363,-0.0647,0.0001,2025-03-25 15:27:38
567.0,6.82,1.0000000000000003e-05,453.0,0.02,0.11426666992187501,22372.0,6.84,1.0,0.0,0.0,-0.0777,-0.0001,-0.0153,0.0112,1.1561,-0.0648,0.0001,2025-03-25 15:27:38
568.0,6.27,1.0000000000000003e-05,1481.0,0.01,0.100594931640625,31900.0,6.279999999999999,1.0,0.0,0.0,-0.0778,-0.0001,-0.0169,0.0139,1.2634,-0.0622,0.0001,2025-03-25 15:27:38
569.0,5.12,1.0000000000000003e-05,2059.0,0.02,0.08692319335937501,47665.0,5.14,1.0,0.0,0.0,-0.0779,-0.0001,-0.0193,0.018,1.4139,-0.0599,0.0001,2025-03-25 15:27:38
570.0,4.13,1.0000000000000003e-05,5652.0,0.02,0.07813421875000001,129534.0,4.1499999999999995,1.0,0.0,0.0,-0.0781,-0.0001,-0.0307,0.0295,2.0849,-0.079,0.0001,2025-03-25 15:27:38
571.0,3.06,1.0000000000000003e-05,4493.0,0.03,0.06641558593750001,159644.0,3.09,1.0,0.0,0.0,-0.0782,-0.0001,-0.045,0.0475,2.8477,-0.091,0.0002,2025-03-25 15:27:38
572.0,2.09,1.0000000000000003e-05,14182.0,0.08,0.058603164062500004,174061.0,2.17,1.0,0.0,0.0,-0.0783,-0.0001,-0.0884,0.0909,4.8151,-0.1341,0.0002,2025-03-25 15:27:38
573.0,1.22,1.0000000000000003e-05,49629.0,0.19,0.05347626220703126,250207.0,1.41,1.0,0.0,0.0,-0.0785,-0.0001,-0.196,0.172,8.3127,-0.2068,0.0004,2025-03-25 15:27:38
574.0,0.53,0.030283134765625,238692.0,0.51,0.05481902221679688,476762.0,1.04,0.6591,0.4029,11.0251,-0.2187,0.0001,-0.41,0.2359,11.6857,-0.288,0.0006,2025-03-25 15:27:38
575.0,0.18,0.03724107299804687,547015.0,1.14,0.0629976513671875,495203.0,1.3199999999999998,0.288,0.3048,10.2565,-0.2136,0.0002,-0.6291,0.1995,11.3586,-0.3081,0.0007,2025-03-25 15:27:38
576.0,0.05,0.0434665966796875,470859.0,1.98,0.08167422241210939,179605.0,2.03,0.107,0.1411,5.5418,-0.1289,0.0002,-0.7453,0.1307,9.6468,-0.335,0.0008,2025-03-25 15:27:38
577.0,0.02,0.05323212402343751,278806.0,3.03,0.10376872802734374,31630.0,3.05,0.0508,0.0653,3.1422,-0.0876,0.0001,-0.7989,0.0901,8.4442,-0.3749,0.0009,2025-03-25 15:27:38
578.0,0.01,0.063485927734375,202821.0,3.89,0.118172880859375,10349.0,3.9,0.0292,0.0348,1.999,-0.0657,0.0001,-0.8449,0.0671,7.1664,-0.3564,0.0008,2025-03-25 15:27:38
579.0,0.01,0.07032179687500001,85117.0,5.01,0.15357291748046875,2991.0,5.02,0.0147,0.0176,1.1185,-0.0405,0.0001,-0.8399,0.0527,7.3156,-0.495,0.0011,2025-03-25 15:27:38
580.0,0.01,0.08204042968750001,94518.0,6.15,0.187508125,3659.0,6.16,0.0117,0.0123,0.9153,-0.0385,0.0001,-0.8385,0.0434,7.3572,-0.623,0.0013,2025-03-25 15:27:38
581.0,0.01,0.09571216796875001,31695.0,6.22,0.2688061401367187,581.0,6.2299999999999995,0.0111,0.0101,0.8762,-0.0428,0.0001,-0.7906,0.0356,8.6497,-1.0993,0.0021,2025-03-25 15:27:38
582.0,0.01,0.10743080078125,9217.0,7.68,0.27466545654296876,286.0,7.6899999999999995,0.0096,0.0079,0.7702,-0.0421,0.0001,-0.8187,0.0319,7.9233,-1.0226,0.002,2025-03-25 15:27:38
583.0,0.01,0.1211025390625,8171.0,9.0,0.24073024902343748,308.0,9.01,0.0094,0.0069,0.7601,-0.0468,0.0001,-0.8804,0.0276,5.9995,-0.6516,0.0014,2025-03-25 15:27:38
584.0,0.01,0.132821171875,6377.0,9.82,0.3042061767578125,208.0,9.83,0.0085,0.0058,0.6935,-0.0467,0.0001,-0.8499,0.0255,7.0119,-0.9983,0.002,2025-03-25 15:27:38
585.0,0.01,0.1445398046875,5342.0,10.0,0.41870698486328123,94.0,10.01,0.0078,0.0049,0.6422,-0.047,0.0001,-0.7955,0.0225,8.5289,-1.7213,0.0032,2025-03-25 15:27:38
586.0,0.01,0.1562584375,1241.0,11.49,0.32910827148437494,48.0,11.5,0.0072,0.0043,0.6017,-0.0476,0.0001,-0.8759,0.0207,6.1561,-0.9424,0.0019,2025-03-25 15:27:38
587.0,0.01,0.16797707031250003,90.0,12.5,0.44775942871093743,64.0,12.51,0.0068,0.0037,0.5691,-0.0483,0.0001,-0.8202,0.0195,7.8819,-1.6982,0.0032,2025-03-25 15:27:38
588.0,0.01,0.179695703125,149.0,13.93,0.500005,24.0,13.94,0.0064,0.0033,0.5424,-0.0492,0.0001,-0.8114,0.018,8.1215,-1.9645,0.0036,2025-03-25 15:27:38
589.0,0.01,0.187508125,24.0,14.69,0.4155331884765625,2.0,14.7,0.0053,0.0027,0.4557,-0.0431,0.0001,-0.874,0.0166,6.2235,-1.2222,0.0024,2025-03-25 15:27:38
590.0,0.01,0.1992267578125,32.0,16.0,0.5415084912109377,10.0,16.01,0.0051,0.0025,0.4423,-0.0445,0.0001,-0.8246,0.0159,7.7607,-2.034,0.0038,2025-03-25 15:27:38
593.0,0.01,0.23438265625,3.0,30.87,0.5136767382812499,8.0,30.880000000000003,0.0047,0.002,0.4132,-0.0488,0.0001,-0.8797,0.013,6.023,-1.475,0.0028,2025-03-25 15:27:38
595.0,0.01,0.257819921875,1.0,20.8,0.5512740185546876,7.0,20.810000000000002,0.0046,0.0017,0.4001,-0.0519,0.0001,-0.8865,0.0116,5.7788,-1.5202,0.0029,2025-03-25 15:27:38
610.0,0.01,0.414068359375,10.0,36.4,0.8188494677734374,29.0,36.41,0.0028,0.0007,0.2616,-0.0544,0.0001,-0.9166,0.0062,4.6106,-1.8106,0.0034,2025-03-25 15:27:38
620.0,0.02,0.51562984375,,45.3,0.7744163183593751,1.0,45.32,0.0024,0.0005,0.2257,-0.0584,0.0001,-0.9689,0.003,2.1046,-0.7324,0.0016,2025-03-25 15:27:38
400.0,174.03,2.4843787890625,3.0,0.01,2.0625048437499998,2.0,174.04,0.9978,0.0001,0.2081,-0.3131,0.0003,-0.0003,0.0,0.0363,-0.0375,0.0001,2025-03-25 15:28:37
500.0,66.3,1.3203158984374999,,0.01,0.8437515624999999,104.0,66.31,0.9794,0.0013,1.4931,-1.0525,0.0016,-0.0008,0.0001,0.0808,-0.034,0.0001,2025-03-25 15:28:37
505.0,53.56,1.2451209619140622,,0.01,0.7812521875,228.0,53.57,0.9777,0.0014,1.5978,-1.0621,0.0016,-0.0008,0.0001,0.0792,-0.0309,0.0001,2025-03-25 15:28:37
510.0,64.89,1.158207333984375,2.0,0.01,0.7187528125,5.0,64.9,0.9768,0.0016,1.6516,-1.0244,0.0015,-0.0007,0.0001,0.0767,-0.0275,0.0,2025-03-25 15:28:37
525.0,37.49,0.90429783203125,1.0,0.01,0.5625043750000001,109.0,37.5,0.9727,0.0023,1.8884,-0.9236,0.0014,-0.0011,0.0002,0.1085,-0.0304,0.0001,2025-03-25 15:28:37
530.0,43.51,0.8554701953125,2.0,0.01,0.500005,539.0,43.519999999999996,0.9655,0.003,2.2964,-1.0521,0.0016,-0.001,0.0002,0.1027,-0.0256,0.0,2025-03-25 15:28:37
535.0,39.26,0.8872081591796874,19.0,0.01,0.48438015625,817.0,39.269999999999996,0.9397,0.0045,3.593,-1.6623,0.0026,-0.0024,0.0005,0.2288,-0.0552,0.0001,2025-03-25 15:28:37
538.0,31.03,0.7334011035156249,10.0,0.02,0.445318046875,10851.0,31.05,0.9576,0.0041,2.715,-1.0659,0.0016,-0.0024,0.0006,0.2257,-0.0501,0.0001,2025-03-25 15:28:37
539.0,37.01,0.5195360546875,186.0,0.01,0.437505625,94.0,37.019999999999996,0.9906,0.0016,0.7556,-0.2694,0.0002,-0.0027,0.0006,0.2464,-0.0537,0.0001,2025-03-25 15:28:37
540.0,35.53,0.8498550170898438,14.0,0.01,0.42188078125,28.0,35.54,0.9207,0.0058,4.4398,-1.9542,0.0032,-0.0025,0.0006,0.2339,-0.0492,0.0001,2025-03-25 15:28:37
541.0,31.6,0.7299831689453125,1.0,0.01,0.414068359375,431.0,31.610000000000003,0.9436,0.0052,3.4095,-1.314,0.002,-0.0028,0.0007,0.2564,-0.0529,0.0001,2025-03-25 15:28:37
542.0,28.5,0.632816171875,1.0,0.01,0.398443515625,8.0,28.51,0.9615,0.0044,2.5114,-0.8658,0.0013,-0.0026,0.0007,0.2429,-0.0482,0.0001,2025-03-25 15:28:37
543.0,19.17,0.6123085644531252,22.0,0.01,0.39063109375,527.0,19.180000000000003,0.9615,0.0045,2.5086,-0.8393,0.0012,-0.0029,0.0008,0.2675,-0.052,0.0001,2025-03-25 15:28:37
544.0,30.04,0.6069375244140626,5.0,0.01,0.37500625,420.0,30.05,0.9579,0.0049,2.7023,-0.8912,0.0013,-0.0027,0.0007,0.2529,-0.0472,0.0001,2025-03-25 15:28:37
545.0,28.15,0.5903361279296876,1.0,0.01,0.367193828125,22.0,28.16,0.9568,0.0052,2.7575,-0.8851,0.0013,-0.0031,0.0008,0.2799,-0.0512,0.0001,2025-03-25 15:28:37
546.0,16.29,0.5625043750000001,5.0,0.01,0.35156898437499995,684.0,16.3,0.9587,0.0052,2.6591,-0.8194,0.0012,-0.0029,0.0008,0.2639,-0.0462,0.0001,2025-03-25 15:28:37
547.0,24.77,0.5459029785156251,1.0,0.01,0.3437565625,1.0,24.78,0.9576,0.0055,2.7155,-0.8127,0.0012,-0.0032,0.0009,0.294,-0.0503,0.0001,2025-03-25 15:28:37
548.0,26.6,0.6865265722656251,1.0,0.01,0.32813171874999997,1.0,26.610000000000003,0.9076,0.008,4.9766,-1.776,0.0028,-0.003,0.0009,0.2765,-0.0451,0.0001,2025-03-25 15:28:37
549.0,23.66,0.5229539892578124,2.0,0.01,0.32031929687499994,35.0,23.67,0.952,0.0063,3.0005,-0.8559,0.0012,-0.0034,0.0011,0.3101,-0.0494,0.0001,2025-03-25 15:28:37
550.0,24.74,0.481450498046875,1.0,0.01,0.304694453125,186.0,24.75,0.9585,0.0061,2.6685,-0.7144,0.001,-0.0032,0.0011,0.2908,-0.0441,0.0001,2025-03-25 15:28:37
551.0,22.28,0.47559118164062497,3.0,0.01,0.29688203124999996,16.0,22.290000000000003,0.9537,0.0068,2.9159,-0.7652,0.0011,-0.0037,0.0012,0.3289,-0.0485,0.0001,2025-03-25 15:28:37
552.0,23.0,0.561527822265625,10.0,0.01,0.28125718749999995,51.0,23.01,0.9142,0.0093,4.7123,-1.3918,0.0022,-0.0034,0.0012,0.3075,-0.043,0.0001,2025-03-25 15:28:37
553.0,20.96,0.46045461425781253,4.0,0.01,0.273444765625,55.0,20.970000000000002,0.9436,0.0082,3.4103,-0.8564,0.0012,-0.0039,0.0014,0.3512,-0.0477,0.0001,2025-03-25 15:28:37
554.0,21.33,0.45117736328125,8.0,0.01,0.2617261328125,12.0,21.34,0.9384,0.009,3.6553,-0.8956,0.0013,-0.0041,0.0015,0.364,-0.0473,0.0001,2025-03-25 15:28:37
555.0,20.8,1.0000000000000003e-05,53.0,0.01,0.2500075,786.0,20.810000000000002,1.0,0.0,0.0,-0.076,-0.0001,-0.0043,0.0017,0.3782,-0.0469,0.0001,2025-03-25 15:28:37
556.0,18.79,1.0000000000000003e-05,14.0,0.01,0.23828886718749998,115.0,18.8,1.0,0.0,0.0,-0.0762,-0.0001,-0.0045,0.0018,0.3941,-0.0466,0.0001,2025-03-25 15:28:37
557.0,17.47,1.0000000000000003e-05,8.0,0.01,0.22657023437499998,554.0,17.48,1.0,0.0,0.0,-0.0763,-0.0001,-0.0047,0.002,0.4119,-0.0463,0.0001,2025-03-25 15:28:37
558.0,16.36,1.0000000000000003e-05,125.0,0.01,0.2148516015625,380.0,16.37,1.0,0.0,0.0,-0.0764,-0.0001,-0.005,0.0022,0.4321,-0.046,0.0001,2025-03-25 15:28:37
559.0,15.0,1.0000000000000003e-05,94.0,0.01,0.20313296874999998,8622.0,15.01,1.0,0.0,0.0,-0.0766,-0.0001,-0.0053,0.0025,0.4552,-0.0458,0.0001,2025-03-25 15:28:37
560.0,14.32,1.0000000000000003e-05,88.0,0.01,0.1914143359375,6132.0,14.33,1.0,0.0,0.0,-0.0767,-0.0001,-0.0056,0.0028,0.482,-0.0457,0.0001,2025-03-25 15:28:37
561.0,13.17,1.0000000000000003e-05,22.0,0.01,0.179695703125,3586.0,13.18,1.0,0.0,0.0,-0.0768,-0.0001,-0.006,0.0032,0.5133,-0.0456,0.0001,2025-03-25 15:28:37
562.0,12.16,1.0000000000000003e-05,407.0,0.01,0.16407085937500002,7010.0,12.17,1.0,0.0,0.0,-0.077,-0.0001,-0.0055,0.0032,0.4749,-0.0385,0.0001,2025-03-25 15:28:37
563.0,11.08,1.0000000000000003e-05,142.0,0.01,0.15235222656250003,11469.0,11.09,1.0,0.0,0.0,-0.0771,-0.0001,-0.006,0.0037,0.5098,-0.0384,0.0001,2025-03-25 15:28:37
564.0,10.0,1.0000000000000003e-05,756.0,0.01,0.14063359375,12536.0,10.01,1.0,0.0,0.0,-0.0772,-0.0001,-0.0066,0.0043,0.5527,-0.0383,0.0001,2025-03-25 15:28:37
565.0,8.97,1.0000000000000003e-05,322.0,0.01,0.1289149609375,49366.0,8.98,1.0,0.0,0.0,-0.0774,-0.0001,-0.0073,0.0052,0.6063,-0.0385,0.0001,2025-03-25 15:28:37
566.0,7.95,0.22510540527343748,383.0,0.01,0.12696185546875,36453.0,7.96,0.8949,0.0269,5.4695,-0.6848,0.0009,-0.0134,0.009,1.0326,-0.0645,0.0001,2025-03-25 15:28:37
567.0,6.82,1.0000000000000003e-05,453.0,0.01,0.11426666992187501,22378.0,6.83,1.0,0.0,0.0,-0.0777,-0.0001,-0.0152,0.0112,1.1516,-0.0646,0.0001,2025-03-25 15:28:37
568.0,6.27,1.0000000000000003e-05,1481.0,0.01,0.100594931640625,31900.0,6.279999999999999,1.0,0.0,0.0,-0.0778,-0.0001,-0.0169,0.0138,1.258,-0.0619,0.0001,2025-03-25 15:28:37
569.0,5.13,1.0000000000000003e-05,2079.0,0.02,0.08692319335937501,47665.0,5.1499999999999995,1.0,0.0,0.0,-0.0779,-0.0001,-0.0192,0.0179,1.407,-0.0596,0.0001,2025-03-25 15:28:37
570.0,4.13,1.0000000000000003e-05,5652.0,0.02,0.07813421875000001,129570.0,4.1499999999999995,1.0,0.0,0.0,-0.0781,-0.0001,-0.0305,0.0294,2.0747,-0.0786,0.0001,2025-03-25 15:28:37
571.0,3.1,1.0000000000000003e-05,4498.0,0.03,0.06641558593750001,159653.0,3.13,1.0,0.0,0.0,-0.0782,-0.0001,-0.0447,0.0472,2.8328,-0.0906,0.0002,2025-03-25 15:28:37
572.0,2.08,1.0000000000000003e-05,14207.0,0.08,0.058847302246093754,174100.0,2.16,1.0,0.0,0.0,-0.0783,-0.0001,-0.0887,0.0908,4.8289,-0.1351,0.0002,2025-03-25 15:28:37
573.0,1.2,1.0000000000000003e-05,49839.0,0.19,0.054696953125,250839.0,1.39,1.0,0.0,0.0,-0.0785,-0.0001,-0.2002,0.1704,8.4214,-0.2145,0.0004,2025-03-25 15:28:37
574.0,0.52,0.030038996582031248,239006.0,0.49,0.05249970947265625,477299.0,1.01,0.6628,0.4045,10.9789,-0.217,0.0001,-0.4046,0.2455,11.648,-0.2739,0.0005,2025-03-25 15:28:37
575.0,0.18,0.037119003906249996,547272.0,1.15,0.06421834228515624,495528.0,1.3299999999999998,0.2893,0.3064,10.2777,-0.2135,0.0002,-0.6255,0.1963,11.3939,-0.3165,0.0007,2025-03-25 15:28:37
576.0,0.05,0.0434665966796875,471006.0,2.04,0.08521422607421877,179696.0,2.09,0.1079,0.1419,5.5744,-0.1296,0.0002,-0.7356,0.1277,9.8353,-0.3609,0.0008,2025-03-25 15:28:37
577.0,0.02,0.05274384765625,278926.0,2.92,0.100594931640625,31641.0,2.94,0.0497,0.0647,3.0845,-0.0852,0.0001,-0.8057,0.091,8.2698,-0.3522,0.0008,2025-03-25 15:28:37
578.0,0.01,0.063485927734375,202821.0,3.89,0.1186611572265625,10349.0,3.9,0.0294,0.0351,2.0113,-0.0662,0.0001,-0.8435,0.0672,7.2096,-0.3609,0.0008,2025-03-25 15:28:37
579.0,0.01,0.07032179687500001,85117.0,5.01,0.1469811865234375,2991.0,5.02,0.0148,0.0177,1.1256,-0.0407,0.0001,-0.8503,0.0527,6.999,-0.4468,0.001,2025-03-25 15:28:37
580.0,0.01,0.08204042968750001,94526.0,6.15,0.161141201171875,3659.0,6.16,0.0117,0.0124,0.9206,-0.0387,0.0001,-0.875,0.0425,6.1871,-0.4289,0.001,2025-03-25 15:28:37
581.0,0.01,0.09571216796875001,31695.0,6.22,0.2551344018554688,581.0,6.2299999999999995,0.0111,0.0102,0.8805,-0.043,0.0001,-0.8028,0.0362,8.3448,-1.0004,0.002,2025-03-25 15:28:37
582.0,0.01,0.10743080078125,9217.0,7.68,0.27149166015625,286.0,7.6899999999999995,0.0096,0.008,0.7736,-0.0423,0.0001,-0.8213,0.032,7.8508,-0.9999,0.002,2025-03-25 15:28:37
583.0,0.01,0.1211025390625,8171.0,9.0,0.21826953613281247,308.0,9.01,0.0095,0.007,0.7631,-0.047,0.0001,-0.9029,0.0262,5.1626,-0.4912,0.0011,2025-03-25 15:28:37
584.0,0.01,0.132821171875,6377.0,9.82,0.3034737622070312,208.0,9.83,0.0085,0.0058,0.6961,-0.0469,0.0001,-0.8503,0.0255,6.9984,-0.9936,0.002,2025-03-25 15:28:37
585.0,0.01,0.1445398046875,5342.0,10.0,0.352545537109375,94.0,10.01,0.0078,0.0049,0.6444,-0.0472,0.0001,-0.8374,0.0232,7.3921,-1.2356,0.0024,2025-03-25 15:28:37
586.0,0.01,0.1562584375,1241.0,11.49,0.33008482421874996,48.0,11.5,0.0072,0.0043,0.6037,-0.0477,0.0001,-0.8751,0.0207,6.1853,-0.9503,0.0019,2025-03-25 15:28:37
587.0,0.01,0.16797707031250003,90.0,12.5,0.38843385009765624,64.0,12.51,0.0068,0.0038,0.5708,-0.0485,0.0001,-0.8552,0.0195,6.8457,-1.2604,0.0024,2025-03-25 15:28:37
588.0,0.01,0.179695703125,149.0,13.93,0.40869731933593745,24.0,13.94,0.0064,0.0034,0.544,-0.0494,0.0001,-0.861,0.018,6.6573,-1.2907,0.0025,2025-03-25 15:28:37
589.0,0.01,0.187508125,24.0,14.69,0.428716650390625,2.0,14.7,0.0053,0.0027,0.457,-0.0433,0.0001,-0.8663,0.0167,6.4841,-1.3196,0.0025,2025-03-25 15:28:37
590.0,0.01,0.1992267578125,32.0,16.0,0.5419967675781252,10.0,16.01,0.0051,0.0025,0.4435,-0.0446,0.0001,-0.8242,0.0159,7.7698,-2.0384,0.0038,2025-03-25 15:28:37
593.0,0.01,0.23438265625,3.0,30.87,0.514653291015625,8.0,30.880000000000003,0.0047,0.002,0.4141,-0.0489,0.0001,-0.8792,0.013,6.042,-1.4829,0.0028,2025-03-25 15:28:37
595.0,0.01,0.257819921875,1.0,20.8,0.5522505712890625,7.0,20.810000000000002,0.0046,0.0017,0.4009,-0.052,0.0001,-0.8861,0.0116,5.7968,-1.528,0.0029,2025-03-25 15:28:37
610.0,0.01,0.414068359375,10.0,36.4,0.8198260205078124,29.0,36.41,0.0028,0.0007,0.262,-0.0545,0.0001,-0.9163,0.0062,4.6231,-1.818,0.0034,2025-03-25 15:28:37
620.0,0.02,0.51562984375,,45.3,0.9721682470703125,1.0,45.32,0.0024,0.0005,0.226,-0.0584,0.0001,-0.9301,0.0046,4.0315,-1.8801,0.0035,2025-03-25 15:28:37
400.0,174.03,2.566409833984375,3.0,0.01,2.0625048437499998,2.0,174.04,0.9971,0.0001,0.2656,-0.3954,0.0005,-0.0003,0.0,0.0364,-0.0375,0.0001,2025-03-25 15:28:53
500.0,66.3,1.369143779296875,,0.01,0.8437515624999999,104.0,66.31,0.9756,0.0014,1.7208,-1.2445,0.0019,-0.0008,0.0001,0.081,-0.0341,0.0001,2025-03-25 15:28:53
505.0,53.56,1.2568396533203123,,0.01,0.7812521875,228.0,53.57,0.9767,0.0015,1.6584,-1.1094,0.0017,-0.0008,0.0001,0.0794,-0.031,0.0001,2025-03-25 15:28:53
510.0,64.89,1.1689494677734376,2.0,0.01,0.7187528125,5.0,64.9,0.9757,0.0016,1.7126,-1.0689,0.0016,-0.0007,0.0001,0.0769,-0.0276,0.0,2025-03-25 15:28:53
525.0,37.49,0.914063359375,1.0,0.01,0.5625043750000001,109.0,37.5,0.9714,0.0024,1.9648,-0.9676,0.0014,-0.0011,0.0002,0.1089,-0.0305,0.0001,2025-03-25 15:28:53
530.0,43.51,0.8642591699218749,2.0,0.01,0.500005,539.0,43.519999999999996,0.964,0.003,2.3757,-1.0963,0.0017,-0.001,0.0002,0.1031,-0.0257,0.0,2025-03-25 15:28:53
535.0,39.26,0.89257919921875,19.0,0.01,0.48438015625,817.0,39.269999999999996,0.9386,0.0045,3.6478,-1.6963,0.0027,-0.0025,0.0005,0.2297,-0.0554,0.0001,2025-03-25 15:28:53
538.0,31.03,0.7402369726562499,10.0,0.02,0.445318046875,10851.0,31.05,0.9561,0.0042,2.7926,-1.1038,0.0017,-0.0024,0.0006,0.2267,-0.0503,0.0001,2025-03-25 15:28:53
539.0,37.01,0.7128934960937501,186.0,0.01,0.437505625,94.0,37.019999999999996,0.9574,0.0042,2.7252,-1.0418,0.0016,-0.0027,0.0006,0.2474,-0.0539,0.0001,2025-03-25 15:28:53
540.0,35.53,0.6992217578125001,14.0,0.01,0.42188078125,28.0,35.54,0.9558,0.0044,2.8091,-1.0525,0.0016,-0.0025,0.0006,0.235,-0.0494,0.0001,2025-03-25 15:28:53
541.0,31.6,0.735354208984375,1.0,0.01,0.414068359375,431.0,31.610000000000003,0.9422,0.0052,3.4758,-1.3474,0.0021,-0.0028,0.0007,0.2575,-0.0531,0.0001,2025-03-25 15:28:53
542.0,28.5,0.639652041015625,1.0,0.01,0.398443515625,8.0,28.51,0.9598,0.0045,2.5993,-0.9023,0.0013,-0.0026,0.0007,0.2441,-0.0484,0.0001,2025-03-25 15:28:53
543.0,19.17,0.6196327099609377,22.0,0.01,0.39063109375,527.0,19.180000000000003,0.9597,0.0047,2.6056,-0.8784,0.0013,-0.0029,0.0008,0.2688,-0.0523,0.0001,2025-03-25 15:28:53
544.0,30.04,0.7836935693359376,5.0,0.01,0.37500625,420.0,30.05,0.9106,0.0069,4.8578,-1.9708,0.0032,-0.0027,0.0007,0.2541,-0.0474,0.0001,2025-03-25 15:28:53
545.0,28.15,0.7456080126953125,1.0,0.01,0.367193828125,22.0,28.16,0.9137,0.007,4.7307,-1.8314,0.0029,-0.0031,0.0008,0.2813,-0.0514,0.0001,2025-03-25 15:28:53
546.0,16.29,0.569340244140625,5.0,0.01,0.35156898437499995,684.0,16.3,0.9567,0.0054,2.7601,-0.8571,0.0012,-0.0029,0.0008,0.2653,-0.0464,0.0001,2025-03-25 15:28:53
