strike,Call Price,Call IV,Call Volume,Put Price,Put IV,Put Volume,Straddle Cost (1SD),Call Delta,Call Gamma,Call Vega,Call Theta,Call Charm,Put Delta,Put Gamma,Put Vega,Put Theta,Put Charm,Time
97.0,23.75,1.1757853710937498,88,0.01,0.937500625,378.0,23.76,0.9947,0.0014,0.1355,-0.053,0.0002,-0.0007,0.0003,0.0222,-0.0052,0.0,2025-03-25 20:18:19
98.0,22.6,0.992187578125,4,0.01,0.8984385156249999,322.0,22.610000000000003,0.998,0.0007,0.057,-0.0275,-0.0,-0.0008,0.0003,0.0235,-0.0053,0.0,2025-03-25 20:18:19
99.0,21.9,1.3847687011718748,12,0.01,0.85937640625,1523.0,21.91,0.9765,0.0045,0.4954,-0.1847,0.0013,-0.0008,0.0004,0.0249,-0.0053,0.0,2025-03-25 20:18:19
100.0,20.8,0.9062509375,479,0.01,0.8203142968749999,1239.0,20.810000000000002,0.9978,0.0009,0.063,-0.0279,-0.0,-0.0009,0.0004,0.0264,-0.0054,0.0,2025-03-25 20:18:19
101.0,19.65,0.9335944140625,118,0.02,0.8281267187499999,441.0,19.669999999999998,0.9955,0.0016,0.1165,-0.0409,0.0001,-0.0016,0.0007,0.0472,-0.0098,0.0001,2025-03-25 20:18:19
102.0,18.8,1.2529334228515623,52,0.02,0.789064609375,237.0,18.82,0.9688,0.0063,0.6279,-0.2101,0.0015,-0.0018,0.0008,0.051,-0.01,0.0001,2025-03-25 20:18:19
103.0,17.85,0.8437515624999999,71,0.02,0.7500025,533.0,17.87,0.995,0.0019,0.13,-0.0414,0.0001,-0.0019,0.0009,0.0551,-0.0103,0.0001,2025-03-25 20:18:19
104.0,16.65,0.8007832421875,62,0.02,0.710940390625,4634.0,16.669999999999998,0.9945,0.0022,0.1398,-0.0421,0.0001,-0.0021,0.0011,0.0597,-0.0106,0.0001,2025-03-25 20:18:19
105.0,15.8,0.79883013671875,207,0.03,0.6992217578125001,1446.0,15.83,0.9916,0.0032,0.2052,-0.0552,0.0002,-0.0032,0.0016,0.0877,-0.0153,0.0001,2025-03-25 20:18:19
106.0,14.99,0.7539087109375,296,0.03,0.6562534375000001,1255.0,15.02,0.9908,0.0037,0.2209,-0.056,0.0002,-0.0034,0.0018,0.0927,-0.0151,0.0001,2025-03-25 20:18:19
107.0,13.9,0.7949239257812499,159,0.04,0.64062859375,360.0,13.94,0.9812,0.0065,0.4096,-0.0957,0.0005,-0.0051,0.0026,0.1317,-0.021,0.0002,2025-03-25 20:18:19
108.0,12.9,0.74414318359375,149,0.04,0.5976602734375001,735.0,12.94,0.9798,0.0073,0.4365,-0.0957,0.0005,-0.0056,0.003,0.1418,-0.0211,0.0002,2025-03-25 20:18:19
109.0,11.67,0.6152382226562501,182,0.05,0.570316796875,614.0,11.72,0.9883,0.0056,0.2736,-0.0568,0.0002,-0.0073,0.004,0.1813,-0.0257,0.0002,2025-03-25 20:18:19
110.0,10.8,0.6210975390625001,935,0.07,0.5429733203125001,6162.0,10.870000000000001,0.9796,0.0089,0.4393,-0.0829,0.0004,-0.0098,0.0054,0.2337,-0.0316,0.0003,2025-03-25 20:18:19
111.0,9.86,0.63086306640625,170,0.08,0.523442265625,1995.0,9.94,0.9657,0.0135,0.6785,-0.1216,0.0008,-0.0144,0.0078,0.3265,-0.0425,0.0004,2025-03-25 20:18:19
112.0,8.84,0.5224657128906249,496,0.1,0.500005,3595.0,8.94,0.9749,0.0126,0.5235,-0.0833,0.0004,-0.0204,0.011,0.4405,-0.0547,0.0005,2025-03-25 20:18:19
113.0,7.9,0.524418818359375,361,0.14,0.476567734375,4117.0,8.040000000000001,0.9575,0.0193,0.8085,-0.1208,0.0007,-0.0293,0.0157,0.5955,-0.0705,0.0006,2025-03-25 20:18:19
114.0,6.83,0.629886513671875,509,0.2,0.46484910156250003,5107.0,7.03,0.8948,0.0324,1.6272,-0.2701,0.002,-0.0462,0.0233,0.8655,-0.0998,0.0008,2025-03-25 20:18:19
115.0,5.97,0.5073291455078125,4809,0.26,0.446294599609375,44576.0,6.2299999999999995,0.9052,0.0372,1.5071,-0.2053,0.0015,-0.0686,0.0331,1.1804,-0.1306,0.0011,2025-03-25 20:18:19
116.0,5.12,0.46289599609375004,3125,0.37,0.4331111376953125,10760.0,5.49,0.8814,0.048,1.7727,-0.219,0.0016,-0.1037,0.0466,1.6097,-0.1726,0.0015,2025-03-25 20:18:19
117.0,4.28,0.4458063232421875,3768,0.53,0.4204159521484375,19862.0,4.8100000000000005,0.8329,0.0628,2.2357,-0.2624,0.0019,-0.1534,0.063,2.1139,-0.2196,0.0019,2025-03-25 20:18:19
118.0,3.4,0.4292049267578125,12760,0.72,0.4101621484375,38577.0,4.12,0.7685,0.0795,2.7225,-0.3044,0.0023,-0.2217,0.0812,2.6566,-0.2687,0.0023,2025-03-25 20:18:19
119.0,2.76,0.41309180664062495,23980,1.03,0.4028380029296875,62487.0,3.79,0.6863,0.0961,3.168,-0.3382,0.0026,-0.3096,0.098,3.15,-0.312,0.0027,2025-03-25 20:18:19
120.0,2.13,0.40772076660156253,101744,1.37,0.39600213378906257,77926.0,3.5,0.5848,0.107,3.4833,-0.3645,0.0029,-0.4131,0.1101,3.4792,-0.3375,0.0029,2025-03-25 20:18:19
121.0,1.59,0.398443515625,88423,1.84,0.39160764648437496,27055.0,3.43,0.4749,0.1119,3.557,-0.362,0.0029,-0.5257,0.1138,3.5567,-0.3393,0.0029,2025-03-25 20:18:19
122.0,1.15,0.39600213378906257,63427,2.41,0.38623660644531244,10601.0,3.56,0.3653,0.1063,3.359,-0.3385,0.0027,-0.6382,0.1086,3.348,-0.3124,0.0028,2025-03-25 20:18:19
123.0,0.8,0.38867798828125,46593,3.1,0.38623660644531244,3940.0,3.9000000000000004,0.2627,0.0939,2.9132,-0.2873,0.0023,-0.7387,0.0943,2.9055,-0.268,0.0024,2025-03-25 20:18:19
124.0,0.53,0.38623660644531244,39275,3.9,0.38623660644531244,3655.0,4.43,0.1781,0.0756,2.329,-0.2278,0.0018,-0.8219,0.0756,2.329,-0.2108,0.002,2025-03-25 20:18:19
125.0,0.34,0.379889013671875,75625,4.69,0.46582565429687506,3983.0,5.03,0.1105,0.0556,1.6851,-0.1618,0.0013,-0.8395,0.0586,2.1782,-0.2391,0.0022,2025-03-25 20:18:19
126.0,0.21,0.37793590820312495,21598,5.34,0.5268602001953125,255.0,5.55,0.0649,0.0375,1.1308,-0.1079,0.0009,-0.8594,0.0474,1.9945,-0.2477,0.0023,2025-03-25 20:18:19
127.0,0.12,0.3789124609375,26006,6.36,0.41602146484374997,716.0,6.48,0.0365,0.0236,0.7141,-0.0682,0.0006,-0.9485,0.0284,0.9432,-0.0815,0.0009,2025-03-25 20:18:19
128.0,0.08,0.38281867187499996,15348,7.23,0.5400436621093752,625.0,7.3100000000000005,0.0201,0.0142,0.4347,-0.0419,0.0003,-0.9257,0.0291,1.2562,-0.1533,0.0015,2025-03-25 20:18:19
129.0,0.05,0.38867798828125,6344,8.2,0.6562534375000001,163.0,8.25,0.011,0.0083,0.2587,-0.0253,0.0002,-0.91,0.0277,1.4507,-0.2218,0.0021,2025-03-25 20:18:19
130.0,0.03,0.39453730468750003,24109,9.45,0.6113320117187502,747.0,9.479999999999999,0.0059,0.0047,0.1488,-0.0148,0.0001,-0.9467,0.0199,0.9698,-0.1313,0.0014,2025-03-25 20:18:19
131.0,0.02,0.42578699218750005,1990,10.45,0.5566450585937501,160.0,10.469999999999999,0.005,0.0038,0.129,-0.0138,0.0001,-0.9751,0.0117,0.5199,-0.0548,0.0007,2025-03-25 20:18:19
132.0,0.01,0.437505625,2616,11.19,0.5488326367187502,188.0,11.2,0.0031,0.0024,0.0832,-0.0092,0.0001,-0.9853,0.0076,0.3327,-0.0278,0.0005,2025-03-25 20:18:19
133.0,0.02,0.4687553125,3292,12.15,0.7138700488281251,126.0,12.17,0.0028,0.002,0.0761,-0.009,0.0001,-0.9646,0.0122,0.6973,-0.1068,0.0012,2025-03-25 20:18:19
134.0,0.02,0.500005,1481,13.05,0.5468795312500001,98.0,13.07,0.0026,0.0018,0.0706,-0.0089,0.0001,-0.9947,0.0031,0.1355,-0.0003,0.0003,2025-03-25 20:18:19
135.0,0.02,0.507817421875,1276,13.81,0.6250037500000001,249.0,13.83,0.0016,0.0011,0.0453,-0.0058,0.0,-0.9916,0.0041,0.2035,-0.0134,0.0004,2025-03-25 20:18:19
136.0,0.02,0.5390671093750001,142,15.1,0.7246121289062499,143.0,15.12,0.0015,0.001,0.0438,-0.0059,0.0,-0.9859,0.0055,0.3207,-0.0397,0.0006,2025-03-25 20:18:19
137.0,0.01,0.570316796875,249,16.1,0.789064609375,83.0,16.110000000000003,0.0015,0.0009,0.0427,-0.0061,0.0001,-0.9837,0.0058,0.3639,-0.0533,0.0007,2025-03-25 20:18:19
138.0,0.01,0.570316796875,219,17.1,0.79687703125,76.0,17.110000000000003,0.0008,0.0006,0.0252,-0.0036,0.0,-0.9874,0.0046,0.2913,-0.0393,0.0006,2025-03-25 20:18:19
139.0,0.01,0.6250037500000001,872,18.1,0.85937640625,127.0,18.110000000000003,0.0012,0.0007,0.0368,-0.0058,0.0,-0.9855,0.0048,0.328,-0.0517,0.0007,2025-03-25 20:18:19
140.0,0.01,0.57812921875,3097,19.05,0.8320329296874999,199.0,19.060000000000002,0.0003,0.0002,0.0096,-0.0014,0.0,-0.9912,0.0032,0.2126,-0.0252,0.0005,2025-03-25 20:18:19
141.0,0.01,0.6093789062500001,1438,20.05,0.98242205078125,17.0,20.060000000000002,0.0003,0.0002,0.0103,-0.0016,0.0,-0.9821,0.005,0.3941,-0.0778,0.0009,2025-03-25 20:18:19
142.0,0.01,0.6250037500000001,75,22.3,0.9648441015625,1.0,22.310000000000002,0.0002,0.0002,0.0082,-0.0013,0.0,-0.9874,0.0038,0.2919,-0.0512,0.0007,2025-03-25 20:18:19
143.0,0.01,0.6562534375000001,31,22.05,0.73437765625,9.0,22.060000000000002,0.0003,0.0002,0.0089,-0.0015,0.0,-0.999,0.0005,0.0303,0.014,0.0002,2025-03-25 20:18:19
144.0,0.01,0.6875031250000001,25,23.05,1.0312548437500002,28.0,23.060000000000002,0.0003,0.0002,0.0096,-0.0017,0.0,-0.9884,0.0033,0.2701,-0.0501,0.0007,2025-03-25 20:18:19
145.0,0.01,0.70312796875,50,24.15,0.789064609375,354.0,24.16,0.0002,0.0001,0.0079,-0.0014,0.0,-0.9991,0.0005,0.0285,0.0142,0.0002,2025-03-25 20:18:19
146.0,0.01,0.7187528125,3,25.1,0.8125018749999999,20.0,25.110000000000003,0.0002,0.0001,0.0066,-0.0012,0.0,-0.9991,0.0004,0.0265,0.0146,0.0002,2025-03-25 20:18:19
147.0,0.01,0.7500025,28,27.0,1.2402381738281247,8.0,27.01,0.0002,0.0001,0.0073,-0.0014,0.0,-0.9821,0.004,0.3936,-0.1022,0.0011,2025-03-25 20:18:19
148.0,0.01,0.7812521875,8,27.1,1.16016044921875,5.0,27.110000000000003,0.0002,0.0001,0.008,-0.0016,0.0,-0.9901,0.0026,0.2366,-0.0485,0.0007,2025-03-25 20:18:19
149.0,0.01,0.79687703125,51,29.05,0.8906260937499999,2.0,29.060000000000002,0.0002,0.0001,0.0068,-0.0014,0.0,-0.9992,0.0003,0.0243,0.015,0.0002,2025-03-25 20:18:19
150.0,0.01,0.8125018749999999,77,29.15,0.914063359375,96.0,29.16,0.0002,0.0001,0.0059,-0.0012,0.0,-0.9993,0.0003,0.023,0.0153,0.0002,2025-03-25 20:18:19
152.5,0.01,0.87500125,1,31.75,1.365237548828125,7.0,31.76,0.0002,0.0001,0.006,-0.0013,0.0,-0.9881,0.0025,0.2762,-0.0736,0.0009,2025-03-25 20:18:19
155.0,0.01,0.937500625,32,34.05,1.37109689453125,7.0,34.059999999999995,0.0002,0.0001,0.0062,-0.0014,0.0,-0.9921,0.0018,0.1945,-0.0456,0.0007,2025-03-25 20:18:19
157.5,0.01,0.9687503125,1,36.7,1.40234673828125,8.0,36.71,0.0001,0.0001,0.0042,-0.001,0.0,-0.994,0.0014,0.1528,-0.0321,0.0006,2025-03-25 20:18:19
160.0,0.01,1.0312548437500002,16,39.15,1.421877890625,7.0,39.16,0.0001,0.0001,0.0045,-0.0012,0.0,-0.9956,0.001,0.1141,-0.0187,0.0005,2025-03-25 20:18:19
165.0,0.01,1.125004375,28,44.3,1.2656286718749998,5.0,44.309999999999995,0.0001,0.0,0.0037,-0.001,0.0,-0.9995,0.0002,0.016,0.0175,0.0002,2025-03-25 20:18:19
170.0,0.01,1.2500037499999999,5,49.2,1.78125109375,15.0,49.21,0.0001,0.0,0.0045,-0.0014,0.0,-0.9943,0.001,0.1452,-0.0415,0.0007,2025-03-25 20:18:19
180.0,0.01,1.4375028125,2,45.08,1.0000000000000003e-05,5.0,45.089999999999996,0.0001,0.0,0.0038,-0.0014,0.0,-1.0,0.0,0.0,0.0247,0.0001,2025-03-25 20:18:19
185.0,0.01,1.5000025,13,57.65,2.501956870117187,1.0,57.66,0.0001,0.0,0.0027,-0.001,0.0,-0.9865,0.0015,0.3085,-0.1678,0.0017,2025-03-25 20:18:19
190.0,0.01,1.5937520312499998,40,59.75,2.6250034375,,59.76,0.0001,0.0,0.0028,-0.0011,0.0,-0.9874,0.0014,0.292,-0.1658,0.0017,2025-03-25 20:18:19
200.0,0.01,1.75000125,2,81.5,2.8593778515625,8.0,81.51,0.0001,0.0,0.0023,-0.001,0.0,-0.9887,0.0012,0.2654,-0.1625,0.0017,2025-03-25 20:18:19
205.0,0.01,1.8125009374999999,1,77.35,2.9707056982421873,,77.36,0.0001,0.0,0.0019,-0.0009,0.0,-0.9892,0.0011,0.2542,-0.1609,0.0017,2025-03-25 20:18:19
210.0,0.01,1.875000625,3,83.5,3.0781273046874995,,83.51,0.0,0.0,0.0016,-0.0008,0.0,-0.9897,0.001,0.244,-0.1592,0.0017,2025-03-25 20:18:19
220.0,0.01,2.0625048437499998,3,93.55,3.2832049169921875,,93.56,0.0001,0.0,0.0021,-0.0011,0.0,-0.9906,0.0009,0.2265,-0.1559,0.0017,2025-03-25 20:18:19
225.0,0.01,2.1250046874999997,37,97.75,3.3828140429687497,,97.76,0.0001,0.0,0.0019,-0.001,0.0,-0.9909,0.0008,0.2195,-0.1549,0.0017,2025-03-25 20:18:19
50.0,70.0,3.281251796875,98,0.01,3.1250021875,1.0,70.01,0.9999,0.0,0.0031,-0.0094,-0.0001,-0.0,0.0,0.0016,-0.0013,0.0,2025-03-25 20:19:59
55.0,62.45,3.6875007812500002,38,0.01,2.750003125,10.0,62.46,0.9987,0.0001,0.0377,-0.0422,0.0002,-0.0,0.0,0.0014,-0.0009,0.0,2025-03-25 20:19:59
60.0,57.46,3.3125017187499997,1,0.01,2.50000375,6.0,57.47,0.9985,0.0002,0.0428,-0.0436,0.0002,-0.0001,0.0,0.002,-0.0012,0.0,2025-03-25 20:19:59
65.0,56.71,2.9609400976562497,1,0.01,2.1875045312499997,102.0,56.72,0.9983,0.0002,0.0481,-0.0445,0.0002,-0.0,0.0,0.0017,-0.001,0.0,2025-03-25 20:19:59
70.0,50.6,2.3671915820312495,2,0.01,1.9375003125,40.0,50.61,0.9993,0.0001,0.0214,-0.0223,-0.0,-0.0001,0.0,0.002,-0.001,0.0,2025-03-25 20:19:59
75.0,45.1,2.4140664648437498,5,0.01,1.75000125,156.0,45.11,0.997,0.0004,0.0805,-0.0588,0.0003,-0.0001,0.0,0.0033,-0.0014,0.0,2025-03-25 20:19:59
80.0,40.98,2.0468798828125,39,0.01,1.5000025,50.0,40.989999999999995,0.9974,0.0004,0.0724,-0.048,0.0002,-0.0001,0.0,0.003,-0.0011,0.0,2025-03-25 20:19:59
85.0,35.96,2.119145327148437,18,0.01,1.3125034374999998,681.0,35.97,0.9897,0.0014,0.2444,-0.141,0.0009,-0.0001,0.0,0.0044,-0.0014,0.0,2025-03-25 20:19:59
90.0,30.9,1.9902344238281249,171,0.01,1.09375453125,4237.0,30.91,0.9806,0.0026,0.4208,-0.2213,0.0016,-0.0001,0.0,0.0043,-0.0012,0.0,2025-03-25 20:19:59
91.0,29.15,1.5273461132812498,11,0.01,1.0625046875000002,1137.0,29.16,0.9947,0.0011,0.1358,-0.0642,0.0003,-0.0001,0.0001,0.0049,-0.0013,0.0,2025-03-25 20:19:59
92.0,28.25,1.3515657421874998,20,0.01,1.0312548437500002,627.0,28.26,0.9972,0.0007,0.0778,-0.0388,0.0001,-0.0002,0.0001,0.0055,-0.0014,0.0,2025-03-25 20:19:59
93.0,26.95,1.3671906640625,8,0.01,0.98437515625,895.0,26.96,0.9957,0.001,0.1126,-0.0512,0.0002,-0.0001,0.0001,0.0051,-0.0013,0.0,2025-03-25 20:19:59
94.0,26.4,1.8105478222656248,7,0.01,0.937500625,886.0,26.41,0.9734,0.0038,0.5493,-0.2611,0.0019,-0.0001,0.0001,0.0047,-0.0011,0.0,2025-03-25 20:19:59
95.0,25.85,1.3671906640625,249,0.01,0.9687503125,1550.0,25.860000000000003,0.9922,0.0018,0.1914,-0.0783,0.0004,-0.0004,0.0002,0.0119,-0.0029,0.0,2025-03-25 20:19:59
96.0,24.65,1.421877890625,28,0.02,0.98437515625,24.0,24.669999999999998,0.9871,0.0026,0.2967,-0.1184,0.0007,-0.0007,0.0003,0.0226,-0.0056,0.0,2025-03-25 20:19:59
97.0,23.75,1.1757853710937498,88,0.01,0.937500625,378.0,23.76,0.9947,0.0014,0.1355,-0.053,0.0002,-0.0007,0.0003,0.0222,-0.0052,0.0,2025-03-25 20:19:59
98.0,22.6,0.992187578125,4,0.01,0.8984385156249999,322.0,22.610000000000003,0.998,0.0007,0.057,-0.0275,-0.0,-0.0008,0.0003,0.0235,-0.0053,0.0,2025-03-25 20:19:59
99.0,21.9,1.3847687011718748,12,0.01,0.85937640625,1523.0,21.91,0.9765,0.0045,0.4954,-0.1847,0.0013,-0.0008,0.0004,0.0249,-0.0053,0.0,2025-03-25 20:19:59
100.0,20.8,0.9062509375,479,0.01,0.8203142968749999,1239.0,20.810000000000002,0.9978,0.0009,0.063,-0.0279,-0.0,-0.0009,0.0004,0.0264,-0.0054,0.0,2025-03-25 20:19:59
101.0,19.65,0.9335944140625,118,0.02,0.8281267187499999,441.0,19.669999999999998,0.9955,0.0016,0.1165,-0.0409,0.0001,-0.0016,0.0007,0.0472,-0.0098,0.0001,2025-03-25 20:19:59
102.0,18.8,1.2529334228515623,52,0.02,0.789064609375,237.0,18.82,0.9688,0.0063,0.6279,-0.2101,0.0015,-0.0018,0.0008,0.051,-0.01,0.0001,2025-03-25 20:19:59
103.0,17.85,0.8437515624999999,71,0.02,0.7500025,533.0,17.87,0.995,0.0019,0.13,-0.0414,0.0001,-0.0019,0.0009,0.0551,-0.0103,0.0001,2025-03-25 20:19:59
104.0,16.65,0.8007832421875,62,0.02,0.710940390625,4634.0,16.669999999999998,0.9945,0.0022,0.1398,-0.0421,0.0001,-0.0021,0.0011,0.0597,-0.0106,0.0001,2025-03-25 20:19:59
105.0,15.8,0.79883013671875,207,0.03,0.6992217578125001,1446.0,15.83,0.9916,0.0032,0.2052,-0.0552,0.0002,-0.0032,0.0016,0.0877,-0.0153,0.0001,2025-03-25 20:19:59
106.0,14.99,0.7539087109375,296,0.03,0.6562534375000001,1255.0,15.02,0.9908,0.0037,0.2209,-0.056,0.0002,-0.0034,0.0018,0.0927,-0.0151,0.0001,2025-03-25 20:19:59
107.0,13.9,0.7949239257812499,159,0.04,0.64062859375,360.0,13.94,0.9812,0.0065,0.4096,-0.0957,0.0005,-0.0051,0.0026,0.1317,-0.021,0.0002,2025-03-25 20:19:59
108.0,12.9,0.74414318359375,149,0.04,0.5976602734375001,735.0,12.94,0.9798,0.0073,0.4365,-0.0957,0.0005,-0.0056,0.003,0.1418,-0.0211,0.0002,2025-03-25 20:19:59
109.0,11.67,0.6152382226562501,182,0.05,0.570316796875,614.0,11.72,0.9883,0.0056,0.2736,-0.0568,0.0002,-0.0073,0.004,0.1813,-0.0257,0.0002,2025-03-25 20:19:59
110.0,10.8,0.6210975390625001,935,0.07,0.5429733203125001,6162.0,10.870000000000001,0.9796,0.0089,0.4393,-0.0829,0.0004,-0.0098,0.0054,0.2337,-0.0316,0.0003,2025-03-25 20:19:59
111.0,9.86,0.63086306640625,170,0.08,0.523442265625,1995.0,9.94,0.9657,0.0135,0.6785,-0.1216,0.0008,-0.0144,0.0078,0.3265,-0.0425,0.0004,2025-03-25 20:19:59
112.0,8.84,0.5224657128906249,496,0.1,0.500005,3595.0,8.94,0.9749,0.0126,0.5235,-0.0833,0.0004,-0.0204,0.011,0.4405,-0.0547,0.0005,2025-03-25 20:19:59
113.0,7.9,0.524418818359375,361,0.14,0.476567734375,4117.0,8.040000000000001,0.9575,0.0193,0.8085,-0.1208,0.0007,-0.0293,0.0157,0.5955,-0.0705,0.0006,2025-03-25 20:19:59
114.0,6.83,0.629886513671875,509,0.2,0.46484910156250003,5107.0,7.03,0.8948,0.0324,1.6272,-0.2701,0.002,-0.0462,0.0233,0.8655,-0.0998,0.0008,2025-03-25 20:19:59
115.0,5.97,0.5073291455078125,4809,0.26,0.446294599609375,44576.0,6.2299999999999995,0.9052,0.0372,1.5071,-0.2053,0.0015,-0.0686,0.0331,1.1804,-0.1306,0.0011,2025-03-25 20:19:59
116.0,5.12,0.46289599609375004,3125,0.37,0.4331111376953125,10760.0,5.49,0.8814,0.048,1.7727,-0.219,0.0016,-0.1037,0.0466,1.6097,-0.1726,0.0015,2025-03-25 20:19:59
117.0,4.28,0.4458063232421875,3768,0.53,0.4204159521484375,19862.0,4.8100000000000005,0.8329,0.0628,2.2357,-0.2624,0.0019,-0.1534,0.063,2.1139,-0.2196,0.0019,2025-03-25 20:19:59
118.0,3.4,0.4292049267578125,12760,0.72,0.4101621484375,38577.0,4.12,0.7685,0.0795,2.7225,-0.3044,0.0023,-0.2217,0.0812,2.6566,-0.2687,0.0023,2025-03-25 20:19:59
119.0,2.76,0.41309180664062495,23980,1.03,0.4028380029296875,62487.0,3.79,0.6863,0.0961,3.168,-0.3382,0.0026,-0.3096,0.098,3.15,-0.312,0.0027,2025-03-25 20:19:59
120.0,2.13,0.40772076660156253,101744,1.37,0.39600213378906257,77926.0,3.5,0.5848,0.107,3.4833,-0.3645,0.0029,-0.4131,0.1101,3.4792,-0.3375,0.0029,2025-03-25 20:19:59
121.0,1.59,0.398443515625,88423,1.84,0.39160764648437496,27055.0,3.43,0.4749,0.1119,3.557,-0.362,0.0029,-0.5257,0.1138,3.5567,-0.3393,0.0029,2025-03-25 20:19:59
122.0,1.15,0.39600213378906257,63427,2.41,0.38623660644531244,10601.0,3.56,0.3653,0.1063,3.359,-0.3385,0.0027,-0.6382,0.1086,3.348,-0.3124,0.0028,2025-03-25 20:19:59
123.0,0.8,0.38867798828125,46593,3.1,0.38623660644531244,3940.0,3.9000000000000004,0.2627,0.0939,2.9132,-0.2873,0.0023,-0.7387,0.0943,2.9055,-0.268,0.0024,2025-03-25 20:19:59
124.0,0.53,0.38623660644531244,39275,3.9,0.38623660644531244,3655.0,4.43,0.1781,0.0756,2.329,-0.2278,0.0018,-0.8219,0.0756,2.329,-0.2108,0.002,2025-03-25 20:19:59
125.0,0.34,0.379889013671875,75625,4.69,0.46582565429687506,3983.0,5.03,0.1105,0.0556,1.6851,-0.1618,0.0013,-0.8395,0.0586,2.1782,-0.2391,0.0022,2025-03-25 20:19:59
126.0,0.21,0.37793590820312495,21598,5.34,0.5268602001953125,255.0,5.55,0.0649,0.0375,1.1308,-0.1079,0.0009,-0.8594,0.0474,1.9945,-0.2477,0.0023,2025-03-25 20:19:59
127.0,0.12,0.3789124609375,26006,6.36,0.41602146484374997,716.0,6.48,0.0365,0.0236,0.7141,-0.0682,0.0006,-0.9485,0.0284,0.9432,-0.0815,0.0009,2025-03-25 20:19:59
128.0,0.08,0.38281867187499996,15348,7.23,0.5400436621093752,625.0,7.3100000000000005,0.0201,0.0142,0.4347,-0.0419,0.0003,-0.9257,0.0291,1.2562,-0.1533,0.0015,2025-03-25 20:19:59
129.0,0.05,0.38867798828125,6344,8.2,0.6562534375000001,163.0,8.25,0.011,0.0083,0.2587,-0.0253,0.0002,-0.91,0.0277,1.4507,-0.2218,0.0021,2025-03-25 20:19:59
130.0,0.03,0.39453730468750003,24109,9.45,0.6113320117187502,747.0,9.479999999999999,0.0059,0.0047,0.1488,-0.0148,0.0001,-0.9467,0.0199,0.9698,-0.1313,0.0014,2025-03-25 20:19:59
131.0,0.02,0.42578699218750005,1990,10.45,0.5566450585937501,160.0,10.469999999999999,0.005,0.0038,0.129,-0.0138,0.0001,-0.9751,0.0117,0.5199,-0.0548,0.0007,2025-03-25 20:19:59
132.0,0.01,0.437505625,2616,11.19,0.5488326367187502,188.0,11.2,0.0031,0.0024,0.0832,-0.0092,0.0001,-0.9853,0.0076,0.3327,-0.0278,0.0005,2025-03-25 20:19:59
133.0,0.02,0.4687553125,3292,12.15,0.7138700488281251,126.0,12.17,0.0028,0.002,0.0761,-0.009,0.0001,-0.9646,0.0122,0.6973,-0.1068,0.0012,2025-03-25 20:19:59
134.0,0.02,0.500005,1481,13.05,0.5468795312500001,98.0,13.07,0.0026,0.0018,0.0706,-0.0089,0.0001,-0.9947,0.0031,0.1355,-0.0003,0.0003,2025-03-25 20:19:59
135.0,0.02,0.507817421875,1276,13.81,0.6250037500000001,249.0,13.83,0.0016,0.0011,0.0453,-0.0058,0.0,-0.9916,0.0041,0.2035,-0.0134,0.0004,2025-03-25 20:19:59
136.0,0.02,0.5390671093750001,142,15.1,0.7246121289062499,143.0,15.12,0.0015,0.001,0.0438,-0.0059,0.0,-0.9859,0.0055,0.3207,-0.0397,0.0006,2025-03-25 20:19:59
137.0,0.01,0.570316796875,249,16.1,0.789064609375,83.0,16.110000000000003,0.0015,0.0009,0.0427,-0.0061,0.0001,-0.9837,0.0058,0.3639,-0.0533,0.0007,2025-03-25 20:19:59
138.0,0.01,0.570316796875,219,17.1,0.79687703125,76.0,17.110000000000003,0.0008,0.0006,0.0252,-0.0036,0.0,-0.9874,0.0046,0.2913,-0.0393,0.0006,2025-03-25 20:19:59
139.0,0.01,0.6250037500000001,872,18.1,0.85937640625,127.0,18.110000000000003,0.0012,0.0007,0.0368,-0.0058,0.0,-0.9855,0.0048,0.328,-0.0517,0.0007,2025-03-25 20:19:59
140.0,0.01,0.57812921875,3097,19.05,0.8320329296874999,199.0,19.060000000000002,0.0003,0.0002,0.0096,-0.0014,0.0,-0.9912,0.0032,0.2126,-0.0252,0.0005,2025-03-25 20:19:59
141.0,0.01,0.6093789062500001,1438,20.05,0.98242205078125,17.0,20.060000000000002,0.0003,0.0002,0.0103,-0.0016,0.0,-0.9821,0.005,0.3941,-0.0778,0.0009,2025-03-25 20:19:59
142.0,0.01,0.6250037500000001,75,22.3,0.9648441015625,1.0,22.310000000000002,0.0002,0.0002,0.0082,-0.0013,0.0,-0.9874,0.0038,0.2919,-0.0512,0.0007,2025-03-25 20:19:59
143.0,0.01,0.6562534375000001,31,22.05,0.73437765625,9.0,22.060000000000002,0.0003,0.0002,0.0089,-0.0015,0.0,-0.999,0.0005,0.0303,0.014,0.0002,2025-03-25 20:19:59
144.0,0.01,0.6875031250000001,25,23.05,1.0312548437500002,28.0,23.060000000000002,0.0003,0.0002,0.0096,-0.0017,0.0,-0.9884,0.0033,0.2701,-0.0501,0.0007,2025-03-25 20:19:59
145.0,0.01,0.70312796875,50,24.15,0.789064609375,354.0,24.16,0.0002,0.0001,0.0079,-0.0014,0.0,-0.9991,0.0005,0.0285,0.0142,0.0002,2025-03-25 20:19:59
